id,resort,country,continent,month,month_sin,month_cos,is_winter_month,is_shoulder_month,snow,snow_missing,snow_imputed,snow_lag_1,snow_lag_2,snow_3m_mean,snow_3m_std,snow_6m_mean,highest_point,lowest_point,altitude_range,total_slopes,share_beginner,share_intermediate,share_difficult,total_lifts,lift_capacity,share_surface_lifts,share_chair_lifts,share_gondola_lifts,price,log_price,log_lift_capacity,locality_score,demand_score,attendance
48,Coronet Peak,New Zealand,Oceania,2022-01-01,-0.07880315299594536,0.9968901960987968,1,0,1.18,0,1.18,,,1.18,0.0,1.18,1649.0,1229.0,420.0,40.0,0.2,0.4,0.4,8.0,7200.0,0.625,0.375,0.0,74.0,4.31748811353631,8.881975184248867,1.0,7.276945015004467,low
48,Coronet Peak,New Zealand,Oceania,2022-02-01,-0.06254574045753,0.9980420984861407,1,0,,1,25.395,1.18,,13.2875,17.12259070643225,13.2875,1649.0,1229.0,420.0,40.0,0.2,0.4,0.4,8.0,7200.0,0.625,0.375,0.0,74.0,4.31748811353631,8.881975184248867,0.65,18.758066447252904,medium
48,Coronet Peak,New Zealand,Oceania,2022-03-01,0.032773789934219456,0.9994627950520958,1,0,,1,45.47,25.395,1.18,24.015,22.177225367480034,24.015,1649.0,1229.0,420.0,40.0,0.2,0.4,0.4,8.0,7200.0,0.625,0.375,0.0,74.0,4.31748811353631,8.881975184248867,0.65,30.619863634752903,medium
48,Coronet Peak,New Zealand,Oceania,2022-04-01,0.04905831062447447,0.998795916170402,0,1,,1,1.18,45.47,25.395,24.015,22.177225367480034,18.306250000000002,1649.0,1229.0,420.0,40.0,0.2,0.4,0.4,8.0,7200.0,0.625,0.375,0.0,74.0,4.31748811353631,8.881975184248867,0.65,10.923133009752904,low
48,Coronet Peak,New Zealand,Oceania,2022-05-01,-0.11633697130920091,0.993209801153111,0,0,1.18,0,1.18,1.18,45.47,15.943333333333333,25.570843422408526,14.881,1649.0,1229.0,420.0,40.0,0.2,0.4,0.4,8.0,7200.0,0.625,0.375,0.0,74.0,4.31748811353631,8.881975184248867,1.0,13.637211681671133,low
48,Coronet Peak,New Zealand,Oceania,2022-06-01,-0.10013455542064037,0.9949739045878091,0,0,62.2,0,62.2,1.18,1.18,21.52,35.22991342595097,22.767500000000002,1649.0,1229.0,420.0,40.0,0.2,0.4,0.4,8.0,7200.0,0.625,0.375,0.0,74.0,4.31748811353631,8.881975184248867,1.0,49.93869501500446,medium
48,Coronet Peak,New Zealand,Oceania,2022-07-01,-0.01598099091434407,0.9998722958105178,0,0,98.82,0,98.82,62.2,1.18,54.06666666666666,49.32550793791518,39.04083333333333,1649.0,1229.0,420.0,40.0,0.2,0.4,0.4,8.0,7200.0,0.625,0.375,0.0,74.0,4.31748811353631,8.881975184248867,1.0,83.09836168167114,high
48,Coronet Peak,New Zealand,Oceania,2022-08-01,0.0003166790417742279,0.999999949857191,0,0,40.94,0,40.94,98.82,62.2,67.32,29.277711659212716,41.63166666666667,1649.0,1229.0,420.0,40.0,0.2,0.4,0.4,8.0,7200.0,0.625,0.375,0.0,74.0,4.31748811353631,8.881975184248867,1.0,56.16211168167113,medium
48,Coronet Peak,New Zealand,Oceania,2022-09-01,0.016614264878330495,0.9998619735756294,0,0,41.73,0,41.73,40.94,98.82,60.49666666666666,33.191330695429095,41.00833333333333,1649.0,1229.0,420.0,40.0,0.2,0.4,0.4,8.0,7200.0,0.625,0.375,0.0,74.0,4.31748811353631,8.881975184248867,1.0,54.14611168167113,medium
48,Coronet Peak,New Zealand,Oceania,2022-10-01,-0.14851256410687452,0.9889105208775977,0,0,11.81,0,11.81,41.73,40.94,31.49333333333333,17.050842598925534,42.78,1649.0,1229.0,420.0,40.0,0.2,0.4,0.4,8.0,7200.0,0.625,0.375,0.0,74.0,4.31748811353631,8.881975184248867,1.0,27.71611168167113,medium
48,Coronet Peak,New Zealand,Oceania,2022-11-01,-0.1323759428851275,0.9911995811869946,0,1,6.3,0,6.3,11.81,41.73,19.946666666666665,19.065026444600953,43.63333333333333,1649.0,1229.0,420.0,40.0,0.2,0.4,0.4,8.0,7200.0,0.625,0.375,0.0,74.0,4.31748811353631,8.881975184248867,1.0,20.729611681671134,medium
48,Coronet Peak,New Zealand,Oceania,2022-12-01,-0.04842570534918712,0.9988267873167167,1,0,1.18,0,1.18,6.3,11.81,6.43,5.316192246335752,33.46333333333333,1649.0,1229.0,420.0,40.0,0.2,0.4,0.4,8.0,7200.0,0.625,0.375,0.0,74.0,4.31748811353631,8.881975184248867,1.0,13.1026533483378,low
49,Les Deux alpes,France,Europe,2022-01-01,-0.07880315299594536,0.9968901960987968,1,0,3.54,0,3.54,,,3.54,0.0,3.54,3560.0,1280.0,2280.0,200.0,0.55,0.28,0.17,54.0,72334.0,0.48148148148148145,0.3888888888888889,0.12962962962962962,49.0,3.912023005428146,11.18906338506369,1.0,11.874058128805649,low
49,Les Deux alpes,France,Europe,2022-02-01,-0.06254574045753,0.9980420984861407,1,0,98.43,0,98.43,3.54,,50.98500000000001,67.09736246679151,50.98500000000001,3560.0,1280.0,2280.0,200.0,0.55,0.28,0.17,54.0,72334.0,0.48148148148148145,0.3888888888888889,0.12962962962962962,49.0,3.912023005428146,11.18906338506369,1.0,96.44477062880564,high
49,Les Deux alpes,France,Europe,2022-03-01,0.032773789934219456,0.9994627950520958,1,0,100.0,0,100.0,98.43,3.54,67.32333333333334,55.24356463275459,67.32333333333334,3560.0,1280.0,2280.0,200.0,0.55,0.28,0.17,54.0,72334.0,0.48148148148148145,0.3888888888888889,0.12962962962962962,49.0,3.912023005428146,11.18906338506369,1.0,105.89288312880564,high
49,Les Deux alpes,France,Europe,2022-04-01,0.04905831062447447,0.998795916170402,0,1,96.46,0,96.46,100.0,98.43,98.29666666666667,1.773762479401784,74.6075,3560.0,1280.0,2280.0,200.0,0.55,0.28,0.17,54.0,72334.0,0.48148148148148145,0.3888888888888889,0.12962962962962962,49.0,3.912023005428146,11.18906338506369,1.0,102.72064146213899,high
49,Les Deux alpes,France,Europe,2022-05-01,-0.11633697130920091,0.993209801153111,0,0,50.79,0,50.79,96.46,100.0,82.41666666666667,27.446628815454424,69.84400000000001,3560.0,1280.0,2280.0,200.0,0.55,0.28,0.17,54.0,72334.0,0.48148148148148145,0.3888888888888889,0.12962962962962962,49.0,3.912023005428146,11.18906338506369,1.0,71.56779146213898,high
49,Les Deux alpes,France,Europe,2022-06-01,-0.10013455542064037,0.9949739045878091,0,0,15.35,0,15.35,50.79,96.46,54.199999999999996,40.66237941881905,60.76166666666666,3560.0,1280.0,2280.0,200.0,0.55,0.28,0.17,54.0,72334.0,0.48148148148148145,0.3888888888888889,0.12962962962962962,49.0,3.912023005428146,11.18906338506369,1.0,41.29172479547231,medium
49,Les Deux alpes,France,Europe,2022-07-01,-0.01598099091434407,0.9998722958105178,0,0,3.15,0,3.15,15.35,50.79,23.096666666666664,24.746727729809685,60.696666666666665,3560.0,1280.0,2280.0,200.0,0.55,0.28,0.17,54.0,72334.0,0.48148148148148145,0.3888888888888889,0.12962962962962962,49.0,3.912023005428146,11.18906338506369,1.0,23.689058128805648,medium
49,Les Deux alpes,France,Europe,2022-08-01,0.0003166790417742279,0.999999949857191,0,0,1.18,0,1.18,3.15,15.35,6.56,7.675825688484451,44.48833333333332,3560.0,1280.0,2280.0,200.0,0.55,0.28,0.17,54.0,72334.0,0.48148148148148145,0.3888888888888889,0.12962962962962962,49.0,3.912023005428146,11.18906338506369,1.0,15.19689146213898,medium
49,Les Deux alpes,France,Europe,2022-09-01,0.016614264878330495,0.9998619735756294,0,0,1.57,0,1.57,1.18,3.15,1.9666666666666668,1.0431842278960106,28.08333333333333,3560.0,1280.0,2280.0,200.0,0.55,0.28,0.17,54.0,72334.0,0.48148148148148145,0.3888888888888889,0.12962962962962962,49.0,3.912023005428146,11.18906338506369,1.0,12.163224795472315,low
49,Les Deux alpes,France,Europe,2022-10-01,-0.14851256410687452,0.9889105208775977,0,0,20.08,0,20.08,1.57,1.18,7.609999999999999,10.801097166491829,15.353333333333333,3560.0,1280.0,2280.0,200.0,0.55,0.28,0.17,54.0,72334.0,0.48148148148148145,0.3888888888888889,0.12962962962962962,49.0,3.912023005428146,11.18906338506369,1.0,23.045891462138982,medium
49,Les Deux alpes,France,Europe,2022-11-01,-0.1323759428851275,0.9911995811869946,0,1,99.61,0,99.61,20.08,1.57,40.419999999999995,52.088838535717024,23.49,3560.0,1280.0,2280.0,200.0,0.55,0.28,0.17,54.0,72334.0,0.48148148148148145,0.3888888888888889,0.12962962962962962,49.0,3.912023005428146,11.18906338506369,1.0,79.08455812880565,high
49,Les Deux alpes,France,Europe,2022-12-01,-0.04842570534918712,0.9988267873167167,1,0,1.18,0,1.18,99.61,20.08,40.290000000000006,52.234560398265046,21.128333333333334,3560.0,1280.0,2280.0,200.0,0.55,0.28,0.17,54.0,72334.0,0.48148148148148145,0.3888888888888889,0.12962962962962962,49.0,3.912023005428146,11.18906338506369,1.0,27.195891462138984,medium
50,Valle Nevado,Chile,South America,2022-01-01,-0.07880315299594536,0.9968901960987968,1,0,88.19,0,88.19,,,88.19,0.0,88.19,3670.0,2860.0,810.0,39.0,0.10256410256410256,0.358974358974359,0.5384615384615384,15.0,15930.0,0.6,0.3333333333333333,0.06666666666666667,64.0,4.174387269895637,9.676022175572895,1.0,107.77409033211646,high
50,Valle Nevado,Chile,South America,2022-02-01,-0.06254574045753,0.9980420984861407,1,0,1.57,0,1.57,88.19,,44.879999999999995,61.249589386378744,44.879999999999995,3670.0,2860.0,810.0,39.0,0.10256410256410256,0.358974358974359,0.5384615384615384,15.0,15930.0,0.6,0.3333333333333333,0.06666666666666667,64.0,4.174387269895637,9.676022175572895,1.0,30.57401533211645,medium
50,Valle Nevado,Chile,South America,2022-03-01,0.032773789934219456,0.9994627950520958,1,0,0.39,0,0.39,1.57,88.19,30.049999999999997,50.354173610535994,30.049999999999997,3670.0,2860.0,810.0,39.0,0.10256410256410256,0.358974358974359,0.5384615384615384,15.0,15930.0,0.6,0.3333333333333333,0.06666666666666667,64.0,4.174387269895637,9.676022175572895,1.0,22.153140332116454,medium
50,Valle Nevado,Chile,South America,2022-04-01,0.04905831062447447,0.998795916170402,0,1,0.39,0,0.39,0.39,1.57,0.7833333333333333,0.6812733176432062,22.634999999999998,3670.0,2860.0,810.0,39.0,0.10256410256410256,0.358974358974359,0.5384615384615384,15.0,15930.0,0.6,0.3333333333333333,0.06666666666666667,64.0,4.174387269895637,9.676022175572895,1.0,9.107756998783124,low
50,Valle Nevado,Chile,South America,2022-05-01,-0.11633697130920091,0.993209801153111,0,0,77.95,0,77.95,0.39,0.39,26.243333333333336,44.77928687834737,33.698,3670.0,2860.0,810.0,39.0,0.10256410256410256,0.358974358974359,0.5384615384615384,15.0,15930.0,0.6,0.3333333333333333,0.06666666666666667,64.0,4.174387269895637,9.676022175572895,1.0,61.783056998783124,high
50,Valle Nevado,Chile,South America,2022-06-01,-0.10013455542064037,0.9949739045878091,0,0,4.33,0,4.33,77.95,0.39,27.55666666666667,43.686347218934806,28.80333333333333,3670.0,2860.0,810.0,39.0,0.10256410256410256,0.358974358974359,0.5384615384615384,15.0,15930.0,0.6,0.3333333333333333,0.06666666666666667,64.0,4.174387269895637,9.676022175572895,1.0,21.262256998783123,medium
50,Valle Nevado,Chile,South America,2022-07-01,-0.01598099091434407,0.9998722958105178,0,0,83.07,0,83.07,4.33,77.95,55.11666666666667,44.05698279879516,27.95,3670.0,2860.0,810.0,39.0,0.10256410256410256,0.358974358974359,0.5384615384615384,15.0,15930.0,0.6,0.3333333333333333,0.06666666666666667,64.0,4.174387269895637,9.676022175572895,1.0,74.1299236654498,high
50,Valle Nevado,Chile,South America,2022-08-01,0.0003166790417742279,0.999999949857191,0,0,44.09,0,44.09,83.07,4.33,43.830000000000005,39.370643886022485,35.03666666666667,3670.0,2860.0,810.0,39.0,0.10256410256410256,0.358974358974359,0.5384615384615384,15.0,15930.0,0.6,0.3333333333333333,0.06666666666666667,64.0,4.174387269895637,9.676022175572895,1.0,49.44925699878313,medium
50,Valle Nevado,Chile,South America,2022-09-01,0.016614264878330495,0.9998619735756294,0,0,10.63,0,10.63,44.09,83.07,45.93,36.255035512325726,36.74333333333333,3670.0,2860.0,810.0,39.0,0.10256410256410256,0.358974358974359,0.5384615384615384,15.0,15930.0,0.6,0.3333333333333333,0.06666666666666667,64.0,4.174387269895637,9.676022175572895,1.0,31.951923665449787,medium
50,Valle Nevado,Chile,South America,2022-10-01,-0.14851256410687452,0.9889105208775977,0,0,81.5,0,81.5,10.63,44.09,45.406666666666666,35.4533416384596,50.26166666666666,3670.0,2860.0,810.0,39.0,0.10256410256410256,0.358974358974359,0.5384615384615384,15.0,15930.0,0.6,0.3333333333333333,0.06666666666666667,64.0,4.174387269895637,9.676022175572895,1.0,72.09909033211646,high
50,Valle Nevado,Chile,South America,2022-11-01,-0.1323759428851275,0.9911995811869946,0,1,31.5,0,31.5,81.5,10.63,41.21,36.41911997838498,42.52,3670.0,2860.0,810.0,39.0,0.10256410256410256,0.358974358974359,0.5384615384615384,15.0,15930.0,0.6,0.3333333333333333,0.06666666666666667,64.0,4.174387269895637,9.676022175572895,1.0,42.35609033211646,medium
50,Valle Nevado,Chile,South America,2022-12-01,-0.04842570534918712,0.9988267873167167,1,0,1.18,0,1.18,31.5,81.5,38.06,40.55984220876605,41.995,3670.0,2860.0,810.0,39.0,0.10256410256410256,0.358974358974359,0.5384615384615384,15.0,15930.0,0.6,0.3333333333333333,0.06666666666666667,64.0,4.174387269895637,9.676022175572895,1.0,27.250515332116453,medium
51,Ben Lomond,Australia,Oceania,2022-01-01,-0.07880315299594536,0.9968901960987968,1,0,,1,1.18,,,1.18,0.0,1.18,1572.0,1460.0,112.0,6.0,0.3333333333333333,0.5,0.16666666666666666,7.0,0.0,0.0,1.0,0.0,47.0,3.871201010907891,0.0,0.65,1.9646074882838727,low
51,Ben Lomond,Australia,Oceania,2022-02-01,-0.06254574045753,0.9980420984861407,1,0,,1,25.395,1.18,,13.2875,17.12259070643225,13.2875,1572.0,1460.0,112.0,6.0,0.3333333333333333,0.5,0.16666666666666666,7.0,0.0,0.0,1.0,0.0,47.0,3.871201010907891,0.0,0.65,15.992659675783873,medium
51,Ben Lomond,Australia,Oceania,2022-03-01,0.032773789934219456,0.9994627950520958,1,0,,1,45.47,25.395,1.18,24.015,22.177225367480034,24.015,1572.0,1460.0,112.0,6.0,0.3333333333333333,0.5,0.16666666666666666,7.0,0.0,0.0,1.0,0.0,47.0,3.871201010907891,0.0,0.65,27.854456863283872,medium
51,Ben Lomond,Australia,Oceania,2022-04-01,0.04905831062447447,0.998795916170402,0,1,,1,1.18,45.47,25.395,24.015,22.177225367480034,18.306250000000002,1572.0,1460.0,112.0,6.0,0.3333333333333333,0.5,0.16666666666666666,7.0,0.0,0.0,1.0,0.0,47.0,3.871201010907891,0.0,0.65,8.157726238283873,low
51,Ben Lomond,Australia,Oceania,2022-05-01,-0.11633697130920091,0.993209801153111,0,0,,1,1.18,1.18,45.47,15.943333333333333,25.570843422408526,14.881,1572.0,1460.0,112.0,6.0,0.3333333333333333,0.5,0.16666666666666666,7.0,0.0,0.0,1.0,0.0,47.0,3.871201010907891,0.0,0.65,6.098780821617206,low
51,Ben Lomond,Australia,Oceania,2022-06-01,-0.10013455542064037,0.9949739045878091,0,0,,1,62.2,1.18,1.18,21.52,35.22991342595097,22.767500000000002,1572.0,1460.0,112.0,6.0,0.3333333333333333,0.5,0.16666666666666666,7.0,0.0,0.0,1.0,0.0,47.0,3.871201010907891,0.0,0.65,29.694744988283873,medium
51,Ben Lomond,Australia,Oceania,2022-07-01,-0.01598099091434407,0.9998722958105178,0,0,,1,98.03,62.2,1.18,53.803333333333335,48.967934746457644,38.909166666666664,1572.0,1460.0,112.0,6.0,0.3333333333333333,0.5,0.16666666666666666,7.0,0.0,0.0,1.0,0.0,47.0,3.871201010907891,0.0,0.65,50.89763665495055,medium
51,Ben Lomond,Australia,Oceania,2022-08-01,0.0003166790417742279,0.999999949857191,0,0,,1,40.94,98.03,62.2,67.05666666666666,28.853204905752392,41.5,1572.0,1460.0,112.0,6.0,0.3333333333333333,0.5,0.16666666666666666,7.0,0.0,0.0,1.0,0.0,47.0,3.871201010907891,0.0,0.65,33.67149915495054,medium
51,Ben Lomond,Australia,Oceania,2022-09-01,0.016614264878330495,0.9998619735756294,0,0,,1,41.73,40.94,98.03,60.23333333333333,32.73525673235714,40.876666666666665,1572.0,1460.0,112.0,6.0,0.3333333333333333,0.5,0.16666666666666666,7.0,0.0,0.0,1.0,0.0,47.0,3.871201010907891,0.0,0.65,32.36109915495053,medium
51,Ben Lomond,Australia,Oceania,2022-10-01,-0.14851256410687452,0.9889105208775977,0,0,,1,11.81,41.73,40.94,31.49333333333333,17.050842598925495,42.64833333333333,1572.0,1460.0,112.0,6.0,0.3333333333333333,0.5,0.16666666666666666,7.0,0.0,0.0,1.0,0.0,47.0,3.871201010907891,0.0,0.65,15.241507488283872,medium
51,Ben Lomond,Australia,Oceania,2022-11-01,-0.1323759428851275,0.9911995811869946,0,1,,1,6.3,11.81,41.73,19.946666666666665,19.065026444600907,43.501666666666665,1572.0,1460.0,112.0,6.0,0.3333333333333333,0.5,0.16666666666666666,7.0,0.0,0.0,1.0,0.0,47.0,3.871201010907891,0.0,0.65,10.700282488283873,low
51,Ben Lomond,Australia,Oceania,2022-12-01,-0.04842570534918712,0.9988267873167167,1,0,,1,1.18,6.3,11.81,6.43,5.316192246335533,33.33166666666667,1572.0,1460.0,112.0,6.0,0.3333333333333333,0.5,0.16666666666666666,7.0,0.0,0.0,1.0,0.0,47.0,3.871201010907891,0.0,0.65,5.741475821617206,low
52,Portillo,Chile,South America,2022-01-01,-0.07880315299594536,0.9968901960987968,1,0,88.19,0,88.19,,,88.19,0.0,88.19,3310.0,2580.0,730.0,20.0,0.5,0.2,0.3,14.0,9900.0,0.6428571428571429,0.35714285714285715,0.0,57.0,4.060443010546419,9.200391041122515,1.0,107.32850498119332,high
52,Portillo,Chile,South America,2022-02-01,-0.06254574045753,0.9980420984861407,1,0,86.22,0,86.22,88.19,,87.205,1.3930003589374977,87.205,3310.0,2580.0,730.0,20.0,0.5,0.2,0.3,14.0,9900.0,0.6428571428571429,0.35714285714285715,0.0,57.0,4.060443010546419,9.200391041122515,1.0,105.57274248119332,high
52,Portillo,Chile,South America,2022-03-01,0.032773789934219456,0.9994627950520958,1,0,0.39,0,0.39,86.22,88.19,58.26666666666666,50.132341191423855,58.26666666666666,3310.0,2580.0,730.0,20.0,0.5,0.2,0.3,14.0,9900.0,0.6428571428571429,0.35714285714285715,0.0,57.0,4.060443010546419,9.200391041122515,1.0,36.30967998119333,medium
52,Portillo,Chile,South America,2022-04-01,0.04905831062447447,0.998795916170402,0,1,12.6,0,12.6,0.39,86.22,33.07,46.432347560725376,46.85,3310.0,2580.0,730.0,20.0,0.5,0.2,0.3,14.0,9900.0,0.6428571428571429,0.35714285714285715,0.0,57.0,4.060443010546419,9.200391041122515,1.0,29.09950498119333,medium
52,Portillo,Chile,South America,2022-05-01,-0.11633697130920091,0.993209801153111,0,0,38.19,0,38.19,12.6,0.39,17.06,19.2906376255426,45.118,3310.0,2580.0,730.0,20.0,0.5,0.2,0.3,14.0,9900.0,0.6428571428571429,0.35714285714285715,0.0,57.0,4.060443010546419,9.200391041122515,1.0,37.39730498119333,medium
52,Portillo,Chile,South America,2022-06-01,-0.10013455542064037,0.9949739045878091,0,0,2.36,0,2.36,38.19,12.6,17.716666666666665,18.454875597882886,37.99166666666667,3310.0,2580.0,730.0,20.0,0.5,0.2,0.3,14.0,9900.0,0.6428571428571429,0.35714285714285715,0.0,57.0,4.060443010546419,9.200391041122515,1.0,17.208004981193326,medium
52,Portillo,Chile,South America,2022-07-01,-0.01598099091434407,0.9998722958105178,0,0,89.37,0,89.37,2.36,38.19,43.30666666666667,43.73008384777387,38.18833333333333,3310.0,2580.0,730.0,20.0,0.5,0.2,0.3,14.0,9900.0,0.6428571428571429,0.35714285714285715,0.0,57.0,4.060443010546419,9.200391041122515,1.0,74.03967164785999,high
52,Portillo,Chile,South America,2022-08-01,0.0003166790417742279,0.999999949857191,0,0,27.95,0,27.95,89.37,2.36,39.89333333333334,44.71764118704534,28.47666666666667,3310.0,2580.0,730.0,20.0,0.5,0.2,0.3,14.0,9900.0,0.6428571428571429,0.35714285714285715,0.0,57.0,4.060443010546419,9.200391041122515,1.0,38.09283831452666,medium
52,Portillo,Chile,South America,2022-09-01,0.016614264878330495,0.9998619735756294,0,0,9.45,0,9.45,27.95,89.37,42.25666666666667,41.83673186726388,29.986666666666668,3310.0,2580.0,730.0,20.0,0.5,0.2,0.3,14.0,9900.0,0.6428571428571429,0.35714285714285715,0.0,57.0,4.060443010546419,9.200391041122515,1.0,28.896004981193325,medium
52,Portillo,Chile,South America,2022-10-01,-0.14851256410687452,0.9889105208775977,0,0,66.54,0,66.54,9.45,27.95,34.64666666666667,29.12818280177007,38.97666666666667,3310.0,2580.0,730.0,20.0,0.5,0.2,0.3,14.0,9900.0,0.6428571428571429,0.35714285714285715,0.0,57.0,4.060443010546419,9.200391041122515,1.0,58.531004981193334,medium
52,Portillo,Chile,South America,2022-11-01,-0.1323759428851275,0.9911995811869946,0,1,12.6,0,12.6,66.54,9.45,29.529999999999998,32.09027422755998,34.711666666666666,3310.0,2580.0,730.0,20.0,0.5,0.2,0.3,14.0,9900.0,0.6428571428571429,0.35714285714285715,0.0,57.0,4.060443010546419,9.200391041122515,1.0,26.646671647859993,medium
52,Portillo,Chile,South America,2022-12-01,-0.04842570534918712,0.9988267873167167,1,0,0.39,0,0.39,12.6,66.54,26.509999999999994,35.2004502812109,34.38333333333334,3310.0,2580.0,730.0,20.0,0.5,0.2,0.3,14.0,9900.0,0.6428571428571429,0.35714285714285715,0.0,57.0,4.060443010546419,9.200391041122515,1.0,20.781038314526658,medium
53,Catedral Alta Patagonia,Argentina,South America,2022-01-01,-0.07880315299594536,0.9968901960987968,1,0,,1,88.19,,,88.19,0.0,88.19,2180.0,1030.0,1150.0,120.0,0.25,0.5,0.25,38.0,35130.0,0.5,0.4473684210526316,0.05263157894736842,51.0,3.9512437185814275,10.466839210553566,0.65,70.6379713214126,high
53,Catedral Alta Patagonia,Argentina,South America,2022-02-01,-0.06254574045753,0.9980420984861407,1,0,,1,1.57,88.19,,44.879999999999995,61.249589386378744,44.879999999999995,2180.0,1030.0,1150.0,120.0,0.25,0.5,0.25,38.0,35130.0,0.5,0.4473684210526316,0.05263157894736842,51.0,3.9512437185814275,10.466839210553566,0.65,20.457922571412603,medium
53,Catedral Alta Patagonia,Argentina,South America,2022-03-01,0.032773789934219456,0.9994627950520958,1,0,0.79,0,0.79,1.57,88.19,30.183333333333334,50.23676077667959,30.183333333333334,2180.0,1030.0,1150.0,120.0,0.25,0.5,0.25,38.0,35130.0,0.5,0.4473684210526316,0.05263157894736842,51.0,3.9512437185814275,10.466839210553566,1.0,23.374852032942464,medium
53,Catedral Alta Patagonia,Argentina,South America,2022-04-01,0.04905831062447447,0.998795916170402,0,1,0.79,0,0.79,0.79,1.57,1.05,0.45033320996717036,22.835,2180.0,1030.0,1150.0,120.0,0.25,0.5,0.25,38.0,35130.0,0.5,0.4473684210526316,0.05263157894736842,51.0,3.9512437185814275,10.466839210553566,1.0,10.340802032942468,low
53,Catedral Alta Patagonia,Argentina,South America,2022-05-01,-0.11633697130920091,0.993209801153111,0,0,11.02,0,11.02,0.79,0.79,4.2,5.906293253809872,20.472,2180.0,1030.0,1150.0,120.0,0.25,0.5,0.25,38.0,35130.0,0.5,0.4473684210526316,0.05263157894736842,51.0,3.9512437185814275,10.466839210553566,1.0,16.83350203294247,medium
53,Catedral Alta Patagonia,Argentina,South America,2022-06-01,-0.10013455542064037,0.9949739045878091,0,0,94.88,0,94.88,11.02,0.79,35.56333333333333,51.62376810475319,32.873333333333335,2180.0,1030.0,1150.0,120.0,0.25,0.5,0.25,38.0,35130.0,0.5,0.4473684210526316,0.05263157894736842,51.0,3.9512437185814275,10.466839210553566,1.0,75.17380203294248,high
53,Catedral Alta Patagonia,Argentina,South America,2022-07-01,-0.01598099091434407,0.9998722958105178,0,0,100.0,0,100.0,94.88,11.02,68.63333333333334,49.96024152597075,34.84166666666667,2180.0,1030.0,1150.0,120.0,0.25,0.5,0.25,38.0,35130.0,0.5,0.4473684210526316,0.05263157894736842,51.0,3.9512437185814275,10.466839210553566,1.0,89.76113536627581,high
53,Catedral Alta Patagonia,Argentina,South America,2022-08-01,0.0003166790417742279,0.999999949857191,0,0,77.95,0,77.95,100.0,94.88,90.94333333333333,11.54008809902818,47.571666666666665,2180.0,1030.0,1150.0,120.0,0.25,0.5,0.25,38.0,35130.0,0.5,0.4473684210526316,0.05263157894736842,51.0,3.9512437185814275,10.466839210553566,1.0,86.71513536627579,high
53,Catedral Alta Patagonia,Argentina,South America,2022-09-01,0.016614264878330495,0.9998619735756294,0,0,16.93,0,16.93,77.95,100.0,64.96,43.03151519526125,50.26166666666666,2180.0,1030.0,1150.0,120.0,0.25,0.5,0.25,38.0,35130.0,0.5,0.4473684210526316,0.05263157894736842,51.0,3.9512437185814275,10.466839210553566,1.0,44.328968699609135,medium
53,Catedral Alta Patagonia,Argentina,South America,2022-10-01,-0.14851256410687452,0.9889105208775977,0,0,43.31,0,43.31,16.93,77.95,46.06333333333333,30.603034707906573,57.348333333333336,2180.0,1030.0,1150.0,120.0,0.25,0.5,0.25,38.0,35130.0,0.5,0.4473684210526316,0.05263157894736842,51.0,3.9512437185814275,10.466839210553566,1.0,52.93280203294247,medium
53,Catedral Alta Patagonia,Argentina,South America,2022-11-01,-0.1323759428851275,0.9911995811869946,0,1,2.76,0,2.76,43.31,16.93,21.0,20.579098619716135,55.971666666666664,2180.0,1030.0,1150.0,120.0,0.25,0.5,0.25,38.0,35130.0,0.5,0.4473684210526316,0.05263157894736842,51.0,3.9512437185814275,10.466839210553566,1.0,21.720468699609135,medium
53,Catedral Alta Patagonia,Argentina,South America,2022-12-01,-0.04842570534918712,0.9988267873167167,1,0,0.39,0,0.39,2.76,43.31,15.486666666666666,24.12483436903425,40.223333333333336,2180.0,1030.0,1150.0,120.0,0.25,0.5,0.25,38.0,35130.0,0.5,0.4473684210526316,0.05263157894736842,51.0,3.9512437185814275,10.466839210553566,1.0,18.361043699609134,medium
54,Whistler,Canada,North America,2022-01-01,-0.07880315299594536,0.9968901960987968,1,0,98.82,0,98.82,,,98.82,0.0,98.82,2284.0,653.0,1631.0,200.0,0.2,0.55,0.25,37.0,59203.0,0.3783783783783784,0.4864864864864865,0.13513513513513514,93.0,4.543294782270004,10.98874438615708,1.0,121.3492463860875,high
54,Whistler,Canada,North America,2022-02-01,-0.06254574045753,0.9980420984861407,1,0,96.85,0,96.85,98.82,,97.835,1.3930003589374977,97.835,2284.0,653.0,1631.0,200.0,0.2,0.55,0.25,37.0,59203.0,0.3783783783783784,0.4864864864864865,0.13513513513513514,93.0,4.543294782270004,10.98874438615708,1.0,119.59348388608751,high
54,Whistler,Canada,North America,2022-03-01,0.032773789934219456,0.9994627950520958,1,0,98.82,0,98.82,96.85,98.82,98.16333333333334,1.1373800303035622,98.16333333333334,2284.0,653.0,1631.0,200.0,0.2,0.55,0.25,37.0,59203.0,0.3783783783783784,0.4864864864864865,0.13513513513513514,93.0,4.543294782270004,10.98874438615708,1.0,121.00942138608751,high
